source_id ra dec pmra pmdec radial_velocity phot_g_mean_mag phot_g_mean_flux_over_error phot_bp_mean_mag phot_bp_mean_flux_over_error phot_rp_mean_mag phot_rp_mean_flux_over_error parallax parallax_error teff_gspphot ruwe number_of_neighbours number_of_mates g_mean_psf_mag g_mean_psf_mag_error r_mean_psf_mag r_mean_psf_mag_error i_mean_psf_mag i_mean_psf_mag_error z_mean_psf_mag z_mean_psf_mag_error y_mean_psf_mag y_mean_psf_mag_error j_m j_msigcom h_m h_msigcom ks_m ks_msigcom phot_g_mean_mag_error phot_bp_mean_mag_error phot_rp_mean_mag_error coord.ra coord.dec rCenter id distance distance_error PRV PPa PPMra PPMdec PPM membership
865401520342930560 114.60897567375676 21.577835689891977 -1.1734696508830538 -2.0486586547081163  13.663803 1461.7549 13.697006 1277.524 13.625923 1283.847 0.3964735088194986 0.021757092 8920.631 1.1333833 1.0 0.0 13.2130002975464  13.9245004653931 0.0011089999461546 13.9781999588013 0.0015300000086426 14.1211004257202 0.0018090000376105 14.1387996673584 0.0027189999818801 13.56 0.026 13.549 0.037 13.535 0.038 0.0028536792078495 0.0029167339181624 0.0038728436367485 114.60897567375676 21.577835689891977 0.0074385119386505 865401520342930560 2522.2366129265574 45962.023  0.007447154507568412 0.24164571007497812 0.0006084143978570052 0.24225412447283512 0.9928254830669929
865399939794990336 114.59672848042898 21.537635019612555 -1.2223121080375456 -2.0694385904791286  14.881271 2706.2427 15.10019 296.24017 14.511393 346.66248 0.4673817149286478 0.027894657 6773.6978 1.0987525 1.0 0.0 15.0964002609253 0.0086850002408027 14.895899772644 0.0005310000269673 14.8720998764038 0.0009769999887794 14.8914003372192 0.001494999974966 14.895899772644 0.0039320001378655 14.1 0.061 13.876 0.066 13.852 0.048 0.0027843757589017 0.004606264079633 0.0049084578038517 114.59672848042898 21.537635019612555 0.0367709377577251 865399939794990336 2139.5787812380795 35849.16  0.7888074141799739 0.0007481564603612198 0.06655176536295723 0.06729992182331845 0.9307717277496008
865414817561673856 114.5252033598531 21.665388641815703 -1.208936858186716 -2.0615414012800004 75.352844 14.33491 1317.6376 14.772028 343.8661 13.729996 437.80667 0.3817348834777506 0.023054015 5490.0566 1.0353335 1.0 0.0 14.8583002090454 0.0028109999839216 14.3187999725342 0.0020930001046508 14.0988998413086 0.0025710000190883 14.022500038147 0.0024810000322759 13.9528999328613 0.0057569998316466 12.99 0.022 12.573 0.021 12.496 0.024 0.0028758944629624 0.004213605316031 0.0045203817365543 114.5252033598531 21.665388641815703 0.115961582200146 865414817561673856 2619.6191212330864 43376.39 2.5290259699425404 0.11174528808344884 0.01316825713533863 0.028665627479645406 0.04183388461498404 0.6122619027056122
865409285643757056 114.67887678173024 21.703928310205487 -1.230332724620828 -2.029644991641526  15.546466 1913.5936 15.788059 356.32916 15.152775 508.6329 0.3977189255661584 0.034814954 6378.163 1.0551386 1.0 0.0 15.8025999069214 0.0028830000665038 15.5649003982544 0.0014720000326633 15.5046997070313 0.0034769999329 15.5186004638672 0.0020059999078512 15.5367002487183 0.0059500001370906 14.764 0.029 14.582 0.056 14.368 0.063 0.0028131317654971 0.0041314983896565 0.0043405431135824 114.67887678173024 21.703928310205487 0.148188009006474 865409285643757056 2514.338483079441 28723.29  0.004380343639833967 0.012671457784694978 0.03565036736450733 0.04832182514920231 0.999658849545341
865402585494833152 114.5511971667128 21.60746684342953 -1.2445706370367469 -1.9221970738227865  16.06485 1772.6049 16.329742 158.42589 15.630651 237.25995 0.3681606247351214 0.042112328 6013.5503 0.9837908 1.0 0.0 16.3483009338379 0.0033789998851716 16.0771999359131 0.004226999823004 15.9953002929688 0.0033710000570863 15.9990997314453 0.001916000037454 15.978099822998 0.0064440001733601 15.124 0.04 14.805 0.06 14.873 0.092 0.0028225797640619 0.0073994884396924 0.0059350518552004 114.5511971667128 21.60746684342953 0.0579128100947619 865402585494833152 2716.2057341668856 23746.016  0.3366817428652244 0.0696107079017381 1.9465904442556905 2.0162011521574286 0.6711582901324153
865414778905497472 114.5518019649665 21.66402268165043 -1.2925410154612405 -2.058737470654548  16.970648 1015.659 17.300476 103.726944 16.465014 146.68642 0.3794335218384221 0.07476939 5560.2744 1.0295857 1.0 0.0 17.3490009307861 0.004422000143677 16.9549999237061 0.0044559999369084 16.8190994262695 0.0024800000246614 16.7782001495361 0.0017950000474229 16.7681999206543 0.0072039999067783 15.781 0.065 15.671 0.134 15.302 0.141 0.0029554261176129 0.0108327485860521 0.0083108141551352 114.5518019649665 21.66402268165043 0.1013732683536155 865414778905497472 2635.507783167982 13374.457  0.14043307680460146 0.5983025238402591 0.01899646445590249 0.6172989882961616 0.9440231529401569
865403203970082560 114.63990159717174 21.650500221455875 -1.1608812047081116 -2.142667120970315  15.345281 2141.59 15.580258 570.8554 14.959851 556.21027 0.3897133888576091 0.032673024 6513.775 0.99723434 1.0 0.0 15.5902996063232 0.0011990000493824 15.3638000488281 0.001897000009194 15.3142995834351 0.001977999927476 15.3238000869751 0.0021550001110881 15.3387002944946 0.0048929997719824 14.539 0.03 14.326 0.043 14.216 0.052 0.002801573619481 0.0033767510300359 0.0042537192441994 114.63990159717174 21.650500221455875 0.0841333295118929 865403203970082560 2565.9883098483265 30606.291  0.039089796922158096 0.39102609902036345 1.1667498493688526 1.557775948389216 0.8093553492797265
865401485983209216 114.59816808558088 21.555327302763327 -1.147780440435976 -2.0147388923581167  15.799651 1908.2263 16.055677 472.67526 15.381387 298.0143 0.3529061615013746 0.045584 6267.8784 1.1461939 1.0 0.0 16.077299118042 0.004674999974668 15.8122997283936 0.002509000012651 15.7405996322632 0.0041640000417828 15.7341995239258 0.0040719998069107 15.727499961853 0.0032949999440461 14.928 0.033 14.632 0.061 14.596 0.072 0.0028134540737036 0.0036140377116858 0.0052494655718991 114.59816808558088 21.555327302763327 0.0190900546418649 865401485983209216 2833.61445361476 21937.521  0.7730388754794518 0.584475536585416 0.1268597689957211 0.7113353055811371 0.8294057337848509
865401550406140800 114.6287700504119 21.564734372477293 -1.105416309876292 -2.1370479395962296  17.21072 1041.9746 17.603315 93.30246 16.677279 103.62435 0.4232462947083388 0.08063736 5308.639 0.9950626 1.0 0.0 17.6443004608154 0.00268099992536 17.1909008026123 0.0030970000661909 17.0200996398926 0.0027389999013394 16.9694995880127 0.0056730001233518 16.9561996459961 0.0084269996732473 15.948 0.068 15.523 0.105 15.571 0.171 0.0029457682746684 0.011966565986961 0.0111384097707519 114.6287700504119 21.564734372477293 0.026518790704777 865401550406140800 2362.690500785376 12401.2  0.10239373481907502 1.4752728992997965 1.0344347398466514 2.509707639146448 0.6246809216930596
865398153088569472 114.66460025231146 21.5264039946826 -1.2516807855155667 -2.00620774414659  15.668767 2342.2354 15.936635 368.82864 15.242832 374.85107 0.4891670543995635 0.03958744 6250.2993 1.1102397 1.0 0.0 15.9575004577637 0.0010189999593421 15.6788997650146 0.002373999916017 15.6068000793457 0.0021589999087154 15.5967998504639 0.0034489999525249 15.5893001556396 0.0066530001349747 14.785 0.034 14.392 0.046 14.482 0.066 0.0027940410231943 0.004055941686081 0.0047616311297194 114.66460025231146 21.5264039946826 0.0751887777343568 865398153088569472 2044.291394945776 25260.537  1.2787072548492 0.11517895815429116 0.20426666169586713 0.3194456198501583 0.8091240837730268
865398805923656704 114.7189665072328 21.580200432001696 -1.3388277883748467 -1.934136787546248  16.612778 1478.437 16.90846 142.49617 16.12416 200.33406 0.3954884175151202 0.058781795 5687.082 0.9998227 1.0 0.0 16.9437999725342 0.0029319999739527 16.5949001312256 0.0019769999198615 16.4782009124756 0.0026110000908374 16.4533004760742 0.0051310001872479 16.4505996704102 0.0051469998434186 15.605 0.058 15.266 0.094 15.285 0.141 0.0028515092513156 0.0081142097469166 0.0066072763641495 114.7189665072328 21.580200432001696 0.1088694071995207 865398805923656704 2528.519055711077 17012.07  0.010464318888034055 1.6009194540260399 1.5904930306925273 3.191412484718567 0.5246278640436091
865399836715784832 114.55487689524304 21.531234853425843 -1.2823132284843688 -1.9644313006780256 74.84802 14.336696 2294.2397 14.7780695 426.87817 13.731735 742.62933 0.3881306793307287 0.02035682 5076.086 0.908054 1.0 0.0 14.8798999786377 0.0039340001530945 14.3238000869751 0.0020039998926222 14.1098003387451 0.0034310000482946 14.0171003341675 0.0042679999023675 13.9665002822876 0.0036909999325871 13.001 0.022 12.581 0.023 12.471 0.021 0.0027956662363177 0.0037754605130648 0.0040523102679897 114.55487689524304 21.531234853425843 0.0613351850654681 865399836715784832 2576.451832471334 49123.582 1.6820089833310496 0.050336041371183554 0.4420055136119993 0.8482608090113849 1.2902663226233841 0.554048601878598
865396843121945856 114.58419540747688 21.51111113637311 -1.2675144030683478 -2.1340312602775717  16.621859 1457.0927 16.916615 136.78929 16.136011 173.18918 0.4077947397281768 0.06554163 5694.955 1.1136606 1.0 0.0 16.9629001617432 0.0036939999554306 16.6168994903564 0.0031340001150965 16.5069007873535 0.0031530000269413 16.4838008880615 0.0065020001493394 16.4668006896973 0.004131999798119 15.683 0.052 15.35 0.097 15.316 0.137 0.0028542987176088 0.008413418631488 0.0073201807806789 114.58419540747688 21.51111113637311 0.0651170068658913 865396843121945856 2452.214073841581 15257.479  0.00846708886134276 0.25766251498290477 0.9666849416151218 1.2243474565980266 0.8726669302125778
865398114432269568 114.65144180901828 21.519801376723954 -1.0384330097605667 -2.07776307484339  18.713705 404.5585 19.342272 15.7837715 17.975447 40.278362 0.721462331958299 0.20725082 4335.0166 0.9767939 1.0 0.0 19.4866008758545 0.0071310000494122 18.6700992584229 0.0052290000021457 18.3451995849609 0.0095720002427697 18.2183990478516 0.0102460002526641 18.1637001037598 0.0110990004613996       0.0038463403785023 0.0688446988266973 0.0272194756279288 114.65144180901828 21.519801376723954 0.0710835042244707 865398114432269568 1386.0737500815228 4825.0713  7.879039722768988 3.7105271569447407 0.12351066362668284 3.8340378205714236 0.019617445943391335
865398084369061120 114.74528247139858 21.570065856000053 -1.2431078892039973 -2.06720821934564  17.31039 853.6976 17.670134 46.13565 16.769371 45.28329 0.3778437278099749 0.097384244 5260.3022 1.0258889 1.0 0.0 17.7362003326416 0.004679000005126 17.2865009307861 0.0035300001036375 17.1093006134033 0.0036289999261498 17.06130027771 0.0048250001855194 17.0354995727539 0.0036480000708252 16.008 0.081 15.603 0.136 15.65 0.198 0.0030346788088231 0.0236983881176735 0.0242725718015604 114.74528247139858 21.570065856000053 0.1332331353165429 865398084369061120 2646.5967975599683 10268.602  0.162394809925719 0.06165161549735201 0.054258444301810795 0.1159100597991628 0.9911712769302996
673250142422211840 114.82376795446592 21.55759500713906 -1.3071879670290558 -1.94157665899442  18.094141 563.9771 18.601492 46.750397 17.485134 52.67813 0.4952409282437139 0.13234407 4733.936 0.98909086 1.0 0.0 18.6536998748779 0.0072739999741315 18.0454998016357 0.0045110001228749 17.8155994415283 0.0044069997966289 17.7075996398926 0.0075389998964965 17.6502990722656 0.0139030003920197 16.81 0.157 16.404 0.267 16.375  0.0033612441672584 0.0233911133444113 0.0209544044631564 114.82376795446592 21.55759500713906 0.2068269359965869 673250142422211840 2019.219218303153 7556.062  1.42717941493226 0.8632581398859535 1.386777312092466 2.2500354519784196 0.4514485609411608
865401584765890816 114.64472316370052 21.57552340050186 -1.4217284351611967 -2.2140389767047584  17.863354 752.1676 18.335278 65.41046 17.24344 68.0821 0.3852257324875073 0.11590889 4903.9688 1.0661937 1.0 0.0 18.3840007781982 0.0072559998370707 17.8213996887207 0.0034960000775754 17.6151008605957 0.0047439998015761 17.5459995269775 0.0095359999686479 17.5002994537354 0.0088250003755092 16.657 0.119 15.971 0.174 15.865 0.218 0.0031105326882988 0.0168316884685353 0.0163891744279038 114.64472316370052 21.57552340050186 0.039683272388698 865401584765890816 2595.880585501721 8627.466  0.07498430793931864 4.605544369357715 3.540047868977695 8.14559223833541 0.083824289975644
865416432469352576 114.55098849347688 21.74086810138876 -1.210706445386292 -2.0278821043054047  16.124363 1940.3329 16.397152 294.61145 15.687652 279.1062 0.3847971894977889 0.04686532 6000.946 0.9393421 1.0 0.0 16.406400680542 0.0047260001301765 16.1163005828857 0.0030710001010447 16.0240993499756 0.0030749998986721 16.0338001251221 0.0029800001066178 16.029899597168 0.0071270000189542 15.217 0.043 14.912 0.065 14.948 0.102 0.0028115651934687 0.0046224020256184 0.0054236695561842 114.55098849347688 21.74086810138876 0.1734274508189798 865416432469352576 2598.7715796602665 21337.738  0.07907040159552127 0.009206792027207642 0.043516531394687974 0.05272332342189562 0.9979218689966397
865401687845101184 114.58715385603718 21.563413786331207 -1.365479438504781 -2.075484772517138  16.57668 1325.0333 16.868929 99.7255 16.068502 82.626144 0.3664127766303672 0.057755504 5685.927 1.0027584 1.0 0.0 16.9134006500244 0.0051070000045001 16.5527992248535 0.0018710000440478 16.4340000152588 0.0036039999686181 16.4176998138428 0.0025770000647753 16.3640003204346 0.0039880000986158 15.674 0.084 15.553 0.162 15.162 0.142 0.002874580071192 0.0112390926183354 0.0136730554296475 114.58715385603718 21.563413786331207 0.0174973686990818 865401687845101184 2729.162474071661 17314.367  0.3760601177535637 2.397651509424409 0.10618527148640063 2.5038367809108095 0.5781213191721168
673224823590616576 114.96271738778736 21.281369569814075 -1.2603819623450574 -1.9705338324470387  16.64728 1479.6392 17.12851 186.30334 16.012451 166.66882 0.7167543001702374 0.062021468 4817.281 1.001793 1.0 0.0 17.2231006622314 0.0041959998197853 16.6084003448486 0.0022549999412149 16.3680992126465 0.0025349999777972 16.2702007293701 0.0034660000819712 16.2131004333496 0.0054419999942183 15.252 0.043 14.9 0.064 14.672 0.078 0.0028513556461857 0.0064612808010427 0.0075312854413841 114.96271738778736 21.281369569814075 0.4453914943168599 673224823590616576 1395.1782357810596 16123.449  7.7494198518762945 0.186473690898585 0.7267452530666481 0.9132189439652331 0.07010784016926486
865409796745799680 114.709289125835 21.732369365516405 -1.165066354661315 -1.9495531912371624  17.519302 671.3084     0.378249137009179 0.115910664  0.98472184 1.0 0.0 17.9785003662109 0.0089560002088546 17.5452995300293 0.0076120002195239 17.3024005889893 0.0063140001147985 17.25 0.009294000454247         0.0031949317628606   114.709289125835 21.732369365516405 0.1870521628605793 865409796745799680 2643.7601626986207 8627.334  0.1566250683317168 0.3373932622328746 1.1838685467804122 1.5212618090132868 0.7947304725175173
865402619854557440 114.5677980124096 21.618393688454685 -1.069780110178025 -2.288757916426936  18.668427 396.8609 19.36035 22.025936 17.950972 59.490883 0.4105878311008204 0.189108 4388.2036 0.98302037 1.0 0.0 19.3987007141113 0.0132269999012351 18.6152992248535 0.0061300001107156 18.31369972229 0.0081559997051954 18.1877994537354 0.0194359999150038 18.0718002319336 0.0173950009047985 16.892 0.15 15.79  15.856  0.0038828402350505 0.0493724358710608 0.0186376810783447 114.5677980124096 21.618393688454685 0.0545964214270418 865402619854557440 2435.5324835587944 5287.9834  0.01808937902006682 2.538366809782451 7.400690312830404 9.939057122612855 0.04115576361412636
865425980179785984 114.496856480952 21.84070753277425 -1.4702015846104146 -2.2108947504284693  17.99563 710.42865 18.53758 42.865833 17.30152 57.716248 0.3888829471817269 0.13136935 4562.2837 1.1039841 1.0 0.0 18.667200088501 0.0069280001334846 17.9419002532959 0.0055379997938871 17.6905994415283 0.003305000020191 17.5662994384766 0.009549000300467 17.5041007995605 0.007060999982059 16.452 0.108 15.812 0.151 15.849  0.0031507838852517 0.0254819256232358 0.0191875175853326 114.496856480952 21.84070753277425 0.2839963054223052 865425980179785984 2571.4678600517163 7612.1255  0.044802145629138986 7.081222589177392 3.408451348817197 10.489673937994588 0.03232539004901315
865402065802258816 114.65755696051646 21.61052992368016 -1.064114812138221 -1.9027596441375687  18.141943 582.5596 18.743912 21.097446 17.438253 69.33622 0.286951036787166 0.15734793 4459.8877 0.9959284 1.0 0.0 18.8124008178711 0.0057819997891783 18.0986995697021 0.0027560000307858 17.7933006286621 0.0046549998223781 17.6781997680664 0.0111509999260306 17.582799911499 0.0149499997496605 16.828 0.143 15.95 0.176 16.0 0.233 0.0033264537629358 0.0515385022524237 0.0161086362227784 114.65755696051646 21.61052992368016 0.0631704306941249 865402065802258816 3484.915096305117 6355.3423  6.440303752125572 2.7337854641109054 2.603187571690261 5.336973035801167 0.01908667275336848
865320190841867008 114.20153786231172 21.49098712143549 -1.2019233619526752 -2.045706875583833  14.633431 2531.2158 14.8525305 915.258 14.267656 629.7682 0.3143451928609937 0.02662301 6806.583 0.96630734 1.0 0.0 14.8583002090454 0.0017300000181421 14.6546001434326 0.0011719999602064 14.6219997406006 0.0027630000840872 14.6517000198364 0.0083349999040365 14.6588001251221 0.0027459999546408 13.929 0.026 13.694 0.032 13.593 0.037 0.002788508156486 0.0030318752054802 0.0041540329269429 114.20153786231172 21.49098712143549 0.3817372589988325 865320190841867008 3181.216136625346 37561.492  3.1131086669849126 0.035822371076503934 7.183477751105164e-05 0.03589420585401498 0.5332070130674467
865398492389414528 114.6370997215719 21.55086197922256 -1.0692147083240089 -1.9893521736449904  19.594778 270.7378 20.551085 13.084432 18.775906 23.415533 0.3984369593890099 0.3418828  0.9395299 1.0 0.0 20.7723007202148 0.0310169998556376 19.6278991699219 0.0111039998009801 19.1303997039795 0.013505999930203 18.8994998931885 0.0135080004110932 18.7894992828369 0.0326469987630844       0.0048656129974193 0.0830261371858705 0.0465219736524361 114.6370997215719 21.55086197922256 0.0399913751397352 865398492389414528 2509.807326944436 2924.979  0.0029861298137915334 2.5575442786870304 0.4111469978307566 2.968691276517787 0.5625762524074513
865420585702102784 114.37970278678884 21.796907169777132 -1.4866227016320872 -2.0807699620006663  18.671051 463.33798 19.25383 25.04902 17.978127 35.531982 0.2992340297727345 0.18586028 4456.9556 1.0125561 1.0 0.0 19.4300994873047 0.0083849998190999 18.6364002227783 0.0065879998728632 18.3218002319336 0.0027469999622553 18.1877002716064 0.0140880001708865 18.0718002319336 0.0173649992793798       0.0036170163093477 0.0434341686403854 0.0307894283017527 114.37970278678884 21.796907169777132 0.3039020872176176 865420585702102784 3341.865899274527 5380.3857  4.724093315313102 8.040190624214363 0.1483799427010933 8.188570566915455 0.011710512401579208
865403066531138944 114.6135544857025 21.62971862723938 -1.3312291367820772 -2.055944677909138  15.670279 2150.2566 15.920208 253.95479 15.2754755 370.1552 0.4028109419458024 0.034741685 6267.875 0.9383405 1.0 0.0 15.921799659729 0.0012600000482052 15.691499710083 0.0033239999320358 15.6349000930786 0.0016730000497773 15.6304998397827 0.0021540001034736 15.6382999420166 0.0020870000589638 14.844 0.037 14.622 0.054 14.595 0.069 0.0028012045738444 0.0051052276919487 0.0047840715364999 114.6135544857025 21.62971862723938 0.0566645175729718 865403066531138944 2482.554210591797 28783.865  0.00021771208178466783 1.403140953893288 0.011336097468817483 1.4144770513621054 0.8416370165833725
865399183881133568 114.70066043606349 21.60564079961614 -1.2106455886649363 -2.0799083344432256  16.404026 1316.6248 16.705273 166.42009 15.944739 143.02763 0.4221023654717906 0.05583199 5815.4214 0.9915179 1.0 0.0 16.7127990722656 0.0042659998871386 16.3962001800537 0.0020159999839961 16.3015995025635 0.0030290000140667 16.2845001220703 0.0036669999826699 16.2751998901367 0.0083020003512501 15.462 0.054 15.094 0.084 15.025 0.114 0.0028760761425668 0.0070956697618945 0.0084798840890294 114.70066043606349 21.60564079961614 0.0969503900394419 865399183881133568 2369.0935701871367 17910.879  0.0922243827701782 0.00933129003720638 0.1410206051802204 0.15035189521742676 0.9932131449667193
865403989947584512 114.75950606990982 21.58867019471766 -1.2959158148028602 -2.096042601792409  18.43357 479.30203 19.017185 27.404997 17.758482 47.008892 0.378814124789692 0.20463881  0.96671885 1.0 0.0 19.0937004089355 0.0061809998005628 18.3780002593994 0.0051679997704923 18.0948009490967 0.0031570000573992 17.9920997619629 0.0086500002071261 17.8959007263184 0.0076779997907578       0.0035669484459736 0.0397163132856143 0.0234035777056631 114.75950606990982 21.58867019471766 0.1471174365199121 865403989947584512 2639.817088539596 4886.6587  0.14877817525444623 0.6550567564663391 0.3098896261126968 0.9649463825790359 0.8920885831895993
865398526749158656 114.65606223031448 21.557445833666765 -1.2932712221384233 -2.268632330999424  19.018057 390.18243 19.632513 20.27244 18.26978 51.216408 0.476491220265311 0.23557809  0.954083 1.0 0.0 19.8824996948242 0.015972999855876 18.9825000762939 0.0045929998159408 18.601900100708 0.0068450001999735 18.4841995239258 0.0104019995778799 18.3733005523682 0.0406350009143353       0.0039159749601795 0.0536298838845243 0.0215332528210887 114.65606223031448 21.557445833666765 0.0528844071084652 865398526749158656 2098.67455573095 4244.877  0.9846824478773073 0.6103644768592275 6.22231861242187 6.8326830892810975 0.09850212691382491
865399871075913216 114.566897623529 21.528559834810675 -1.220527862643484 -2.0078138066454194  16.33414 1468.7649 16.631485 203.49927 15.876644 310.74576 0.4562996560220291 0.052244917 5841.8647 1.0293812 1.0 0.0 16.6562004089355 0.0028870000969618 16.3348007202148 0.0024419999681413 16.2320995330811 0.0032520000822842 16.2215995788574 0.002905000001192 16.2161998748779 0.0060450001619756 15.499 0.051 14.946 0.065 14.975 0.106 0.0028527585608098 0.0060208652887826 0.005146994243611 114.566897623529 21.528559834810675 0.056050635327555 865399871075913216 2191.5423051551065 19140.62  0.5712672544985109 7.048804526379246e-05 0.18829208357248015 0.18836257161774395 0.9437768354998809
865397255438805248 114.71333433866631 21.51135832742181 -1.356239431086772 -2.072025994340255  17.141314 1140.0308 17.50806 99.39565 16.617453 168.8333 0.5389510408282475 0.07785482 5408.111 1.0343997 1.0 0.0 17.5324993133545 0.0049189999699592 17.1105003356934 0.0012080000014975 16.9626998901367 0.0047399997711181 16.9235992431641 0.0052379998378455 16.8840999603271 0.0097839999943971 15.945 0.076 15.63 0.145 15.666 0.204 0.0029152712663073 0.0112740949762257 0.0074591652707969 114.71333433866631 21.51135832742181 0.1210013265647153 865397255438805248 1855.4561068538303 12844.42  2.597486379460649 2.1032674965150733 0.08238438464236059 2.1856518811574337 0.3102811535142834
865400214672895232 114.57805029537045 21.559249116382045 -1.1918197502909953 -2.1463444579516557  17.553444 906.6585     0.3508265043946158 0.09390817  0.9110936 1.0 0.0 18.1951999664307 0.0091390004381537 17.5478000640869 0.0143520003184676 17.2670001983643 0.0192910004407167 17.1889991760254 0.0063849999569356 17.0862998962402 0.0042329998686909       0.0030043017569747   114.57805029537045 21.559249116382045 0.0268132309837794 865400214672895232 2850.4117775411355 10648.701  0.8500858216505247 0.0879798118647925 1.2576498240015768 1.3456296358663693 0.6998137618219376
865398148792013440 114.66654796881886 21.52823102606749 -1.240127493784891 -2.0426122333312757  16.27416 1503.1587 16.567066 235.9188 15.815481 231.26964 0.4447650902772309 0.050867293 5870.229 1.0710821 1.0 0.0 16.593599319458 0.0047820000909268 16.2674007415771 0.0026960000395774 16.1770992279053 0.0034239999949932 16.1650009155273 0.002826000098139 16.1536998748779 0.0068330001085996 15.338 0.04 14.903 0.073 14.948 0.098 0.0028484225799726 0.0053819078465484 0.0060269160491187 114.66654796881886 21.52823102606749 0.0754748213550726 865398148792013440 2248.3779007400963 19658.998  0.3734301915376334 0.04692950688867896 0.0018680684437997305 0.04879757533247869 0.9806169324615724
865404543999857664 114.80846888939834 21.624842459787736 -1.2577955041563968 -2.1235881504314  16.44804 1327.0922 16.75189 168.93437 15.9887495 283.71597 0.4212700055144177 0.056241315 5801.0283 0.88352036 1.0 0.0 16.7686004638672 0.0036710000131279 16.4480991363525 0.0028450000099837 16.3276996612549 0.0012639999622479 16.3146991729736 0.0038310000672936 16.3192005157471 0.0094370003789663 15.51 0.052 15.148 0.086 15.229 0.137 0.0028742179682623 0.0070064967637616 0.0053785171357946 114.80846888939834 21.624842459787736 0.1985009967739615 865404543999857664 2373.774507821625 17780.523  0.08512657177609242 0.1634958051700534 0.7498687065976761 0.9133645117677296 0.9100247042168089
865395885345856512 114.65881973327534 21.49515417893427 -1.2480027262832578 -1.9700835824539935  16.620802 1345.0626 16.898525 158.8326 16.108866 217.65831 0.4686091024481119 0.06653728 5715.3853 1.110741 1.0 0.0 16.923900604248 0.0051549999043345 16.5926990509033 0.0050860000774264 16.4738998413086 0.0014799999771639 16.452600479126 0.0027109999209642 16.4480991363525 0.0062759998254478 15.5 0.053 15.108 0.09 15.292 0.133 0.0028711257778782 0.0073832382576117 0.0062583115095781 114.65881973327534 21.49515417893427 0.0949372586068336 865395885345856512 2133.974766550182 15029.167  0.8143601108451844 0.09018169898487269 0.7353899578204759 0.8255716568053486 0.8015979323462713
865397431534054656 114.70310269710367 21.51592687731939 -1.2627916224700302 -1.8361164344929404  16.536993 1451.2411 16.848558 220.69753 16.066597 212.34843 0.4062584288210456 0.059129804 5720.5396 0.95515496 1.0 0.0 16.861400604248 0.0072519998066127 16.5247001647949 0.0024500000290572 16.4090003967285 0.002917000092566 16.4011993408203 0.0032039999496191 16.3836002349854 0.0058439997956156 15.535 0.059 15.245 0.101 15.069 0.117 0.002855084535776 0.0056557214911028 0.0063581782951177 114.70310269710367 21.51592687731939 0.1104980469364211 865397431534054656 2461.4873909249864 16911.945  0.00467884910509998 0.20923987580681927 5.577568027702578 5.7868079035093976 0.21527072407802886
865401485983203200 114.59678344983384 21.569691538302028 -1.1490871714136583 -2.010050665106447  18.848852 355.74905 19.253504 23.78535 18.007677 45.403625 0.7182501211545678 0.2800699 4377.4053 1.0218722 1.0 0.0 19.5287990570068 0.0366789996623993 18.6305999755859 0.0265120007097721 18.4027996063232 0.0137599995359778 18.1804008483887 0.0226920004934072 18.0629997253418 0.0250950008630753       0.0041117299769961 0.0457324592209925 0.0242098031250163 114.59678344983384 21.569691538302028 0.0065879841308126 865401485983203200 1392.2726506366985 3570.5374  7.79066964698095 0.5634403247273511 0.16712696679578995 0.730567291523141 0.0742461117474183
865401520342935552 114.60690631159632 21.57086697787055 -1.203973020557229 -1.9383523459993688  16.441616 1466.9475 16.746357 197.11452 15.980608 376.02432 0.4465340816132668 0.061167818 5807.892 1.1206723 1.0 0.0 16.7485008239746 0.0050769997760653 16.4316997528076 0.0092970002442598 16.3302993774414 0.0043199998326599 16.3157997131348 0.0043089999817311 16.2978000640869 0.0086960000917315 15.5 0.063 15.308 0.108 14.987 0.106 0.0028529960051175 0.0061745249343373 0.0047561392397483 114.60690631159632 21.57086697787055 0.0055134679507712 865401520342935552 2239.4707171894606 16348.466  0.40166651058170405 0.02805335873954443 1.4733507689609604 1.5014041277005048 0.7535808908391732
865413095278280192 114.50498288091713 21.61422674629305 -1.0926248394846585 -2.204228640471219  17.902193 677.7886 18.354673 53.785664 17.307144 75.768364 0.3654965659419604 0.11171809 4923.0205 0.9484275 1.0 0.0 18.4664001464844 0.0060310000553727 17.8666000366211 0.0045150001533329 17.6408996582031 0.0042289998382329 17.5552005767822 0.0067289997823536 17.4946994781494 0.006790000014007 16.518 0.113 15.96 0.181 15.852 0.229 0.0031871319536294 0.020378266747282 0.0148196956184839 114.50498288091713 21.61422674629305 0.0988101584706367 865413095278280192 2736.003818319859 8951.102  0.39773079477137646 1.8238805842704267 3.137696020302207 4.961576604572634 0.25237604662147844
865402070098719616 114.66015631711056 21.61321567034776 -1.2643825714366033 -2.031713799207359  15.124176 2259.7812 15.348152 559.29865 14.764014 480.61847 0.3782494336724954 0.029374823 6855.1978 0.9872476 1.0 0.0 15.3341999053955 0.006515999790281 15.1482000350952 0.0018159999744966 15.1106004714966 0.0024510000366717 15.1402997970581 0.0018729999428615 15.1625995635986 0.0076649999246001 14.353 0.026 14.154 0.037 14.122 0.048 0.0027968968413768 0.0033990416731259 0.0044030656566746 114.66015631711056 21.61321567034776 0.0666987046051532 865402070098719616 2643.7580891815496 34042.758  0.15662088894876813 0.22498943018062847 0.027418446247612197 0.2524078764282407 0.9817310392848314
